customer_id,gender,age,payment_method
CUS-57704,Female,39,Online
CUS-57705,Male,52,Card
CUS-57706,Male,39,Cash
CUS-57707,Female,28,Online
CUS-57708,Female,59,Card
CUS-57709,Female,53,Cash
CUS-57710,Male,40,Cash
CUS-57711,Male,22,Cash
CUS-57712,Female,37,Card
CUS-57713,Female,46,Online
CUS-57714,Female,23,Card
CUS-57715,Male,49,Cash
CUS-57716,Female,66,Card
CUS-57717,Female,53,Cash
CUS-57718,Female,25,Cash
CUS-57719,Female,26,Card
CUS-57720,Male,37,Card
CUS-57721,Female,47,Online
CUS-57722,Male,46,Card
CUS-57723,Female,45,Card
CUS-57724,Female,70,Online
CUS-57725,Male,55,Card
CUS-57726,Male,23,Online
CUS-57727,Male,63,Cash
CUS-57728,Female,18,Online
CUS-57729,Male,43,Card
CUS-57730,Male,31,Online
CUS-57731,Female,65,Online
CUS-57732,Male,49,Card
CUS-57733,Male,31,Card
CUS-57734,Male,21,Online
CUS-57735,Female,69,Card
CUS-57736,Female,39,Card
CUS-57737,Male,68,Online
CUS-57738,Female,23,Online
CUS-57739,Male,64,Cash
CUS-57740,Male,41,Card
CUS-57741,Male,39,Online
CUS-57742,Female,53,Cash
CUS-57743,Male,29,Online
CUS-57744,Female,50,Online
CUS-57745,Male,47,Cash
CUS-57746,Male,54,Card
CUS-57747,Male,47,Cash
CUS-57748,Female,65,Online
CUS-57749,Male,50,Cash
CUS-57750,Female,25,Cash
CUS-57751,Female,42,Online
CUS-57752,Female,38,Card
CUS-57753,Male,56,Cash
CUS-57754,Male,59,Online
CUS-57755,Male,30,Online
CUS-57756,Male,28,Cash
CUS-57757,Female,23,Card
CUS-57758,Male,23,Cash
CUS-57759,Female,62,Card
CUS-57760,Male,40,Card
CUS-57761,Female,31,Card
CUS-57762,Female,37,Online
CUS-57763,Male,22,Card
CUS-57764,Male,19,Card
CUS-57765,Male,22,Card
CUS-57766,Female,61,Card
CUS-57767,Female,20,Card
CUS-57768,Male,55,Card
CUS-57769,Female,63,Card
CUS-57770,Male,69,Card
CUS-57771,Male,55,Cash
CUS-57772,Female,46,Cash
CUS-57773,Female,42,Online
CUS-57774,Male,22,Card
CUS-57775,Male,65,Cash
CUS-57776,Female,59,Online
CUS-57777,Male,49,Cash
CUS-57778,Male,23,Online
CUS-57779,Male,69,Card
CUS-57780,Female,47,Online
CUS-57781,Male,24,Online
CUS-57782,Male,36,Cash
CUS-57783,Female,48,Cash
CUS-57784,Female,20,Cash
CUS-57785,Female,65,Online
CUS-57786,Female,30,Online
CUS-57787,Female,40,Online
CUS-57788,Female,32,Cash
CUS-57789,Male,40,Cash
CUS-57790,Male,29,Cash
CUS-57791,Female,28,Cash
CUS-57792,Male,66,Online
CUS-57793,Female,48,Online
CUS-57794,Male,55,Card
CUS-57795,Female,21,Online
CUS-57796,Female,50,Card
CUS-57797,Male,40,Cash
CUS-57798,Male,31,Cash
CUS-57799,Male,57,Cash
CUS-57800,Female,19,Card
CUS-57801,Female,35,Card
CUS-57802,Male,20,Online
CUS-57803,Female,27,Card
CUS-57804,Female,58,Online
CUS-57805,Female,40,Card
CUS-57806,Male,33,Online
CUS-57807,Male,30,Online
CUS-57808,Female,60,Cash
CUS-57809,Male,48,Card
CUS-57810,Female,60,Cash
CUS-57811,Male,60,Cash
CUS-57812,Male,23,Online
CUS-57813,Male,60,Cash
CUS-57814,Female,45,Card
CUS-57815,Male,55,Card
CUS-57816,Female,45,Online
CUS-57817,Male,50,Cash
CUS-57818,Male,28,Online
CUS-57819,Female,18,Online
CUS-57820,Female,23,Online
CUS-57821,Female,20,Online
CUS-57822,Female,50,Cash
CUS-57823,Female,59,Online
CUS-57824,Male,28,Card
CUS-57825,Male,31,Card
CUS-57826,Male,40,Online
CUS-57827,Female,47,Cash
CUS-57828,Female,50,Online
CUS-57829,Male,55,Online
CUS-57830,Female,51,Online
CUS-57831,Male,60,Cash
CUS-57832,Female,29,Card
CUS-57833,Male,53,Online
CUS-57834,Female,21,Card
CUS-57835,Female,43,Card
CUS-57836,Female,70,Cash
CUS-57837,Male,23,Cash
CUS-57838,Female,28,Cash
CUS-57839,Female,64,Cash
CUS-57840,Male,66,Online
CUS-57841,Female,70,Online
CUS-57842,Female,68,Card
CUS-57843,Female,64,Online
CUS-57844,Male,28,Online
CUS-57845,Male,39,Cash
CUS-57846,Female,46,Online
CUS-57847,Female,60,Card
CUS-57848,Female,60,Online
CUS-57849,Male,58,Card
CUS-57850,Female,64,Online
CUS-57851,Male,39,Card
CUS-57852,Male,70,Online
CUS-57853,Female,46,Online
CUS-57854,Female,56,Cash
CUS-57855,Male,27,Card
CUS-57856,Male,22,Card
CUS-57857,Male,51,Online
CUS-57858,Male,58,Cash
CUS-57859,Female,51,Card
CUS-57860,Female,38,Online
CUS-57861,Female,30,Online
CUS-57862,Male,29,Card
CUS-57863,Female,38,Card
CUS-57864,Female,26,Online
CUS-57865,Male,30,Cash
CUS-57866,Female,69,Cash
CUS-57867,Male,32,Online
CUS-57868,Female,19,Online
CUS-57869,Male,37,Cash
CUS-57870,Female,67,Card
CUS-57871,Male,36,Cash
CUS-57872,Male,68,Online
CUS-57873,Male,62,Cash
CUS-57874,Female,32,Card
CUS-57875,Female,48,Cash
CUS-57876,Male,52,Card
CUS-57877,Female,32,Cash
CUS-57878,Male,49,Card
CUS-57879,Male,60,Cash
CUS-57880,Female,68,Cash
CUS-57881,Female,41,Cash
CUS-57882,Male,70,Online
CUS-57883,Female,30,Card
CUS-57884,Female,42,Online
CUS-57885,Male,63,Cash
CUS-57886,Male,21,Cash
CUS-57887,Male,23,Cash
CUS-57888,Male,65,Cash
CUS-57889,Female,54,Cash
CUS-57890,Male,26,Cash
CUS-57891,Male,49,Cash
CUS-57892,Male,22,Card
CUS-57893,Male,54,Cash
CUS-57894,Male,32,Card
CUS-57895,Female,28,Online
CUS-57896,Female,41,Online
CUS-57897,Female,39,Card
CUS-57898,Male,43,Cash
CUS-57899,Female,47,Card
CUS-57900,Female,25,Card
CUS-57901,Female,25,Online
CUS-57902,Male,28,Card
CUS-57903,Male,43,Cash
CUS-57904,Male,56,Card
CUS-57905,Female,43,Online
CUS-57906,Female,48,Online
CUS-57907,Female,29,Cash
CUS-57908,Male,52,Cash
CUS-57909,Female,55,Online
CUS-57910,Female,43,Online
CUS-57911,Male,50,Online
CUS-57912,Female,38,Cash
CUS-57913,Female,48,Cash
CUS-57914,Male,20,Card
CUS-57915,Female,24,Card
CUS-57916,Male,23,Cash
CUS-57917,Female,23,Online
CUS-57918,Male,22,Online
CUS-57919,Female,61,Card
CUS-57920,Male,48,Cash
CUS-57921,Male,51,Online
CUS-57922,Male,59,Cash
CUS-57923,Male,34,Online
CUS-57924,Female,47,Cash
CUS-57925,Female,60,Card
CUS-57926,Female,55,Card
CUS-57927,Female,69,Cash
CUS-57928,Male,64,Cash
CUS-57929,Male,24,Card
CUS-57930,Female,26,Card
CUS-57931,Male,28,Cash
CUS-57932,Male,24,Online
CUS-57933,Male,60,Card
CUS-57934,Male,31,Cash
CUS-57935,Male,25,Cash
CUS-57936,Male,56,Cash
CUS-57937,Male,23,Card
CUS-57938,Female,42,Cash
CUS-57939,Female,55,Online
CUS-57940,Female,55,Online
CUS-57941,Female,56,Cash
CUS-57942,Male,42,Cash
CUS-57943,Female,32,Card
CUS-57944,Male,29,Cash
CUS-57945,Male,30,Online
CUS-57946,Female,33,Card
CUS-57947,Female,68,Cash
CUS-57948,Female,50,Cash
CUS-57949,Male,41,Cash
CUS-57950,Male,55,Online
CUS-57951,Male,20,Card
CUS-57952,Female,41,Cash
CUS-57953,Female,47,Cash
CUS-57954,Male,40,Cash
CUS-57955,Male,38,Online
CUS-57956,Female,46,Online
CUS-57957,Male,61,Card
CUS-57958,Male,53,Cash
CUS-57959,Female,65,Card
CUS-57960,Female,46,Online
CUS-57961,Male,32,Card
CUS-57962,Female,19,Online
CUS-57963,Female,62,Online
CUS-57964,Male,67,Cash
CUS-57965,Female,24,Online
CUS-57966,Male,61,Online
CUS-57967,Female,40,Card
CUS-57968,Female,69,Card
CUS-57969,Male,55,Online
CUS-57970,Male,32,Cash
CUS-57971,Male,29,Card
CUS-57972,Female,41,Online
CUS-57973,Female,55,Card
CUS-57974,Male,20,Online
CUS-57975,Male,26,Online
CUS-57976,Male,50,Card
CUS-57977,Male,65,Online
CUS-57978,Female,23,Card
CUS-57979,Female,69,Online
CUS-57980,Male,20,Cash
CUS-57981,Female,51,Online
CUS-57982,Female,62,Card
CUS-57983,Female,52,Card
CUS-57984,Female,56,Online
CUS-57985,Female,56,Card
CUS-57986,Male,26,Card
CUS-57987,Male,63,Online
CUS-57988,Male,28,Card
CUS-57989,Male,37,Card
CUS-57990,Female,67,Online
CUS-57991,Female,41,Cash
CUS-57992,Female,31,Online
CUS-57993,Male,40,Card
CUS-57994,Male,70,Card
CUS-57995,Female,56,Card
CUS-57996,Female,55,Card
CUS-57997,Male,67,Cash
CUS-57998,Female,43,Online
CUS-57999,Male,60,Cash
CUS-58000,Male,58,Cash
CUS-58001,Male,54,Card
CUS-58002,Male,41,Online
CUS-58003,Female,19,Card
CUS-58004,Female,26,Card
CUS-58005,Female,56,Online
CUS-58006,Male,24,Online
CUS-58007,Female,62,Cash
CUS-58008,Male,28,Online
CUS-58009,Male,29,Card
CUS-58010,Male,34,Card
CUS-58011,Female,66,Card
CUS-58012,Male,51,Cash
CUS-58013,Male,21,Cash
CUS-58014,Female,57,Card
CUS-58015,Male,24,Cash
CUS-58016,Female,23,Card
CUS-58017,Female,64,Card
CUS-58018,Male,54,Online
CUS-58019,Male,38,Online
CUS-58020,Male,47,Cash
CUS-58021,Female,64,Cash
CUS-58022,Female,37,Card
CUS-58023,Female,29,Online
CUS-58024,Female,52,Card
CUS-58025,Male,28,Card
CUS-58026,Female,38,Cash
CUS-58027,Female,23,Card
CUS-58028,Female,24,Online
CUS-58029,Female,68,Cash
CUS-58030,Male,39,Online
CUS-58031,Male,55,Online
CUS-58032,Female,61,Online
CUS-58033,Female,70,Card
CUS-58034,Male,31,Card
CUS-58035,Male,69,Cash
CUS-58036,Male,33,Card
CUS-58037,Female,63,Cash
CUS-58038,Male,37,Online
CUS-58039,Female,68,Card
CUS-58040,Female,38,Cash
CUS-58041,Female,40,Online
CUS-58042,Female,39,Cash
CUS-58043,Male,51,Cash
CUS-58044,Female,54,Card
CUS-58045,Female,28,Cash
CUS-58046,Female,45,Card
CUS-58047,Female,65,Online
CUS-58048,Male,36,Cash
CUS-58049,Female,51,Cash
CUS-58050,Male,54,Online
CUS-58051,Female,69,Card
CUS-58052,Female,69,Online
CUS-58053,Male,56,Card
CUS-58054,Female,33,Online
CUS-58055,Male,30,Cash
CUS-58056,Female,46,Online
CUS-58057,Female,52,Card
CUS-58058,Female,46,Card
CUS-58059,Female,19,Card
CUS-58060,Male,49,Cash
CUS-58061,Male,48,Online
CUS-58062,Female,56,Cash
CUS-58063,Female,60,Cash
CUS-58064,Female,61,Card
CUS-58065,Female,27,Cash
CUS-58066,Male,30,Online
CUS-58067,Female,38,Online
CUS-58068,Female,63,Card
CUS-58069,Female,55,Online
CUS-58070,Male,54,Card
CUS-58071,Female,61,Card
CUS-58072,Male,64,Online
CUS-58073,Female,24,Card
CUS-58074,Male,37,Online
CUS-58075,Male,65,Card
CUS-58076,Male,26,Card
CUS-58077,Male,53,Cash
CUS-58078,Male,52,Online
CUS-58079,Male,27,Online
CUS-58080,Male,64,Card
CUS-58081,Male,66,Online
CUS-58082,Male,34,Online
CUS-58083,Male,23,Online
CUS-58084,Male,59,Cash
CUS-58085,Female,44,Card
CUS-58086,Female,36,Cash
CUS-58087,Male,40,Card
CUS-58088,Female,35,Card
CUS-58089,Male,55,Online
CUS-58090,Female,18,Online
CUS-58091,Female,35,Cash
CUS-58092,Female,24,Cash
CUS-58093,Male,64,Cash
CUS-58094,Male,63,Card
CUS-58095,Male,20,Card
CUS-58096,Male,50,Cash
CUS-58097,Male,36,Cash
CUS-58098,Male,65,Cash
CUS-58099,Female,30,Online
CUS-58100,Male,65,Cash
CUS-58101,Male,68,Cash
CUS-58102,Male,62,Online
CUS-58103,Male,48,Card
CUS-58104,Female,51,Cash
CUS-58105,Female,45,Cash
CUS-58106,Male,33,Card
CUS-58107,Female,29,Cash
CUS-58108,Female,24,Cash
CUS-58109,Female,64,Card
CUS-58110,Female,31,Card
CUS-58111,Female,20,Cash
CUS-58112,Male,23,Card
CUS-58113,Female,21,Cash
CUS-58114,Female,54,Card
CUS-58115,Male,25,Cash
CUS-58116,Male,60,Cash
CUS-58117,Female,68,Card
CUS-58118,Male,53,Card
CUS-58119,Male,69,Cash
CUS-58120,Female,37,Card
CUS-58121,Female,63,Online
CUS-58122,Female,46,Online
CUS-58123,Male,50,Online
CUS-58124,Female,61,Card
CUS-58125,Male,35,Card
CUS-58126,Female,19,Online
CUS-58127,Male,36,Card
CUS-58128,Male,26,Cash
CUS-58129,Male,45,Card
CUS-58130,Male,58,Card
CUS-58131,Male,30,Card
CUS-58132,Female,61,Card
CUS-58133,Female,36,Cash
CUS-58134,Female,49,Card
CUS-58135,Male,51,Card
CUS-58136,Female,62,Cash
CUS-58137,Female,64,Card
CUS-58138,Male,63,Online
CUS-58139,Female,20,Cash
CUS-58140,Male,38,Cash
CUS-58141,Female,27,Cash
CUS-58142,Male,64,Cash
CUS-58143,Male,44,Cash
CUS-58144,Female,32,Online
CUS-58145,Female,23,Cash
CUS-58146,Female,25,Online
CUS-58147,Female,55,Online
CUS-58148,Female,67,Card
CUS-58149,Female,70,Card
CUS-58150,Female,33,Card
CUS-58151,Male,41,Card
CUS-58152,Female,57,Card
CUS-58153,Male,43,Card
CUS-58154,Female,61,Online
CUS-58155,Male,51,Online
CUS-58156,Male,37,Online
CUS-58157,Female,34,Online
CUS-58158,Female,31,Online
CUS-58159,Female,30,Cash
CUS-58160,Female,47,Online
CUS-58161,Female,42,Online
CUS-58162,Female,69,Cash
CUS-58163,Female,27,Card
CUS-58164,Male,35,Card
CUS-58165,Male,28,Online
CUS-58166,Female,39,Online
CUS-58167,Female,31,Card
CUS-58168,Female,42,Online
CUS-58169,Female,32,Card
CUS-58170,Male,19,Cash
CUS-58171,Male,54,Cash
CUS-58172,Male,46,Card
CUS-58173,Female,30,Card
CUS-58174,Female,48,Cash
CUS-58175,Female,28,Card
CUS-58176,Male,31,Cash
CUS-58177,Female,20,Card
CUS-58178,Male,25,Card
CUS-58179,Female,63,Card
CUS-58180,Male,22,Cash
CUS-58181,Male,24,Online
CUS-58182,Female,59,Card
CUS-58183,Male,23,Cash
CUS-58184,Female,25,Cash
CUS-58185,Female,30,Online
CUS-58186,Male,50,Card
CUS-58187,Female,42,Cash
CUS-58188,Male,47,Cash
CUS-58189,Female,48,Cash
CUS-58190,Female,57,Online
CUS-58191,Female,34,Online
CUS-58192,Female,64,Card
CUS-58193,Female,68,Cash
CUS-58194,Male,23,Online
CUS-58195,Male,48,Cash
CUS-58196,Male,20,Cash
CUS-58197,Male,44,Card
CUS-58198,Female,39,Online
CUS-58199,Male,57,Cash
CUS-58200,Female,26,Card
CUS-58201,Male,48,Online
CUS-58202,Female,68,Card
CUS-58203,Female,33,Online
CUS-58204,Male,25,Cash
CUS-58205,Female,66,Cash
CUS-58206,Female,66,Online
CUS-58207,Male,34,Card
CUS-58208,Male,39,Card
CUS-58209,Male,57,Online
CUS-58210,Male,19,Online
CUS-58211,Female,55,Card
CUS-58212,Male,54,Card
CUS-58213,Male,69,Card
CUS-58214,Female,47,Cash
CUS-58215,Male,30,Online
CUS-58216,Female,31,Card
CUS-58217,Female,26,Online
CUS-58218,Female,30,Online
CUS-58219,Female,44,Card
CUS-58220,Male,36,Cash
CUS-58221,Female,42,Cash
CUS-58222,Male,29,Card
CUS-58223,Male,45,Online
CUS-58224,Female,42,Card
CUS-58225,Male,21,Online
CUS-58226,Male,63,Card
CUS-58227,Female,70,Cash
CUS-58228,Female,54,Card
CUS-58229,Male,50,Card
CUS-58230,Male,34,Online
CUS-58231,Male,69,Cash
CUS-58232,Male,19,Cash
CUS-58233,Male,57,Online
CUS-58234,Female,36,Online
CUS-58235,Female,37,Online
CUS-58236,Male,38,Online
CUS-58237,Male,69,Cash
CUS-58238,Female,27,Card
CUS-58239,Female,20,Cash
CUS-58240,Female,58,Online
CUS-58241,Male,59,Online
CUS-58242,Female,27,Online
CUS-58243,Female,31,Cash
CUS-58244,Female,61,Cash
CUS-58245,Male,33,Card
CUS-58246,Female,61,Cash
CUS-58247,Male,38,Online
CUS-58248,Female,34,Card
CUS-58249,Female,28,Online
CUS-58250,Male,63,Card
CUS-58251,Male,69,Cash
CUS-58252,Male,33,Card
CUS-58253,Male,18,Cash
CUS-58254,Female,30,Card
CUS-58255,Female,63,Card
CUS-58256,Female,70,Online
CUS-58257,Female,64,Card
CUS-58258,Male,48,Online
CUS-58259,Female,27,Cash
CUS-58260,Male,49,Card
CUS-58261,Female,59,Online
CUS-58262,Male,59,Card
CUS-58263,Female,41,Cash
CUS-58264,Female,67,Card
CUS-58265,Male,55,Card
CUS-58266,Male,36,Online
CUS-58267,Female,25,Cash
CUS-58268,Female,20,Card
CUS-58269,Female,20,Online
CUS-58270,Male,63,Cash
CUS-58271,Male,70,Card
CUS-58272,Female,44,Cash
CUS-58273,Female,18,Online
CUS-58274,Female,69,Cash
CUS-58275,Male,37,Cash
CUS-58276,Male,51,Card
CUS-58277,Male,61,Cash
CUS-58278,Female,30,Card
CUS-58279,Male,44,Online
CUS-58280,Female,51,Cash
CUS-58281,Female,60,Online
CUS-58282,Male,35,Card
CUS-58283,Male,34,Cash
CUS-58284,Male,41,Online
CUS-58285,Male,46,Card
CUS-58286,Female,63,Cash
CUS-58287,Male,29,Card
CUS-58288,Male,62,Card
CUS-58289,Male,37,Online
CUS-58290,Male,37,Online
CUS-58291,Male,40,Cash
CUS-58292,Male,65,Online
CUS-58293,Female,68,Online
CUS-58294,Female,64,Card
CUS-58295,Female,21,Cash
CUS-58296,Male,55,Online
CUS-58297,Female,34,Online
CUS-58298,Male,24,Card
CUS-58299,Male,23,Card
CUS-58300,Female,44,Card
CUS-58301,Male,40,Online
CUS-58302,Male,24,Card
CUS-58303,Female,66,Cash
CUS-58304,Male,34,Card
CUS-58305,Male,66,Card
CUS-58306,Male,36,Card
CUS-58307,Male,60,Card
CUS-58308,Female,59,Online
CUS-58309,Male,21,Online
CUS-58310,Female,22,Card
CUS-58311,Female,51,Cash
CUS-58312,Male,48,Online
CUS-58313,Female,48,Online
CUS-58314,Female,68,Card
CUS-58315,Male,37,Online
CUS-58316,Female,34,Card
CUS-58317,Female,18,Card
CUS-58318,Male,48,Cash
CUS-58319,Female,42,Card
CUS-58320,Male,41,Card
CUS-58321,Female,49,Card
CUS-58322,Female,64,Online
CUS-58323,Male,22,Card
CUS-58324,Male,47,Card
CUS-58325,Female,43,Card
CUS-58326,Male,30,Online
CUS-58327,Male,38,Online
CUS-58328,Female,55,Online
CUS-58329,Female,63,Online
CUS-58330,Female,41,Card
CUS-58331,Female,27,Cash
CUS-58332,Male,69,Cash
CUS-58333,Male,34,Card
CUS-58334,Male,35,Cash
CUS-58335,Male,68,Online
CUS-58336,Female,54,Online
CUS-58337,Female,56,Cash
CUS-58338,Male,18,Cash
CUS-58339,Male,44,Online
CUS-58340,Male,61,Online
CUS-58341,Male,46,Card
CUS-58342,Female,60,Card
CUS-58343,Female,31,Card
CUS-58344,Female,56,Cash
CUS-58345,Female,67,Cash
CUS-58346,Male,29,Online
CUS-58347,Male,59,Cash
CUS-58348,Male,49,Card
CUS-58349,Female,52,Cash
CUS-58350,Female,59,Card
CUS-58351,Female,35,Cash
CUS-58352,Female,22,Cash
CUS-58353,Female,34,Online
CUS-58354,Male,64,Cash
CUS-58355,Female,48,Online
CUS-58356,Male,31,Online
CUS-58357,Male,23,Card
CUS-58358,Female,66,Card
CUS-58359,Male,19,Cash
CUS-58360,Male,40,Online
CUS-58361,Female,62,Card
CUS-58362,Female,48,Online
CUS-58363,Female,70,Card
CUS-58364,Male,44,Online
CUS-58365,Male,22,Cash
CUS-58366,Female,26,Cash
CUS-58367,Male,46,Card
CUS-58368,Female,66,Cash
CUS-58369,Female,22,Card
CUS-58370,Male,41,Card
CUS-58371,Male,22,Card
CUS-58372,Female,39,Online
CUS-58373,Male,36,Card
CUS-58374,Male,33,Cash
CUS-58375,Female,65,Cash
CUS-58376,Female,29,Online
CUS-58377,Female,29,Online
CUS-58378,Male,64,Cash
CUS-58379,Female,24,Card
CUS-58380,Female,36,Card
CUS-58381,Female,33,Card
CUS-58382,Male,67,Online
CUS-58383,Female,66,Cash
CUS-58384,Male,66,Cash
CUS-58385,Female,53,Cash
CUS-58386,Male,64,Online
CUS-58387,Male,30,Cash
CUS-58388,Male,26,Cash
CUS-58389,Male,60,Card
CUS-58390,Female,23,Online
CUS-58391,Female,64,Online
CUS-58392,Female,27,Cash
CUS-58393,Female,20,Card
CUS-58394,Female,52,Online
CUS-58395,Female,60,Cash
CUS-58396,Male,51,Cash
CUS-58397,Male,39,Online
CUS-58398,Male,33,Cash
CUS-58399,Male,18,Card
CUS-58400,Female,53,Card
CUS-58401,Female,29,Cash
CUS-58402,Male,63,Cash
CUS-58403,Male,36,Cash
CUS-58404,Female,31,Cash
CUS-58405,Female,45,Card
CUS-58406,Female,42,Card
CUS-58407,Female,65,Card
CUS-58408,Male,20,Card
CUS-58409,Male,30,Online
CUS-58410,Female,64,Online
CUS-58411,Female,33,Online
CUS-58412,Male,53,Online
CUS-58413,Male,43,Cash
CUS-58414,Male,19,Online
CUS-58415,Male,69,Cash
CUS-58416,Male,39,Card
CUS-58417,Male,39,Online
CUS-58418,Male,30,Card
CUS-58419,Female,29,Cash
CUS-58420,Female,40,Card
CUS-58421,Male,69,Online
CUS-58422,Male,43,Online
CUS-58423,Male,33,Cash
CUS-58424,Male,35,Cash
CUS-58425,Female,58,Cash
CUS-58426,Male,48,Card
CUS-58427,Male,69,Cash
CUS-58428,Female,20,Card
CUS-58429,Male,40,Online
CUS-58430,Male,19,Online
CUS-58431,Female,48,Online
CUS-58432,Female,60,Online
CUS-58433,Male,34,Card
CUS-58434,Male,53,Card
CUS-58435,Female,63,Cash
CUS-58436,Male,55,Cash
CUS-58437,Female,64,Online
CUS-58438,Female,50,Card
CUS-58439,Female,24,Cash
CUS-58440,Male,47,Online
CUS-58441,Female,23,Card
CUS-58442,Female,26,Online
CUS-58443,Female,22,Online
CUS-58444,Female,49,Cash
CUS-58445,Female,64,Card
CUS-58446,Male,31,Online
CUS-58447,Female,54,Cash
CUS-58448,Female,70,Cash
CUS-58449,Female,65,Online
CUS-58450,Female,40,Card
CUS-58451,Female,68,Online
CUS-58452,Female,55,Online
CUS-58453,Male,52,Online
CUS-58454,Male,65,Online
CUS-58455,Female,42,Cash
CUS-58456,Male,67,Card
CUS-58457,Female,67,Online
CUS-58458,Female,68,Online
CUS-58459,Male,37,Online
CUS-58460,Male,52,Online
CUS-58461,Female,49,Card
CUS-58462,Male,34,Card
CUS-58463,Male,18,Cash
CUS-58464,Female,52,Cash
CUS-58465,Female,28,Card
CUS-58466,Female,70,Card
CUS-58467,Male,63,Card
CUS-58468,Female,60,Cash
CUS-58469,Male,29,Online
CUS-58470,Female,68,Online
CUS-58471,Male,56,Card
CUS-58472,Female,50,Cash
CUS-58473,Female,47,Card
CUS-58474,Female,41,Card
CUS-58475,Male,22,Online
CUS-58476,Female,65,Cash
CUS-58477,Female,56,Online
CUS-58478,Female,34,Online
CUS-58479,Male,65,Online
CUS-58480,Female,36,Online
CUS-58481,Female,59,Card
CUS-58482,Male,48,Online
CUS-58483,Male,64,Cash
CUS-58484,Male,69,Card
CUS-58485,Male,20,Card
CUS-58486,Female,57,Online
CUS-58487,Female,37,Cash
CUS-58488,Male,43,Card
CUS-58489,Female,60,Online
CUS-58490,Female,32,Card
CUS-58491,Male,50,Card
CUS-58492,Female,59,Online
CUS-58493,Male,54,Cash
CUS-58494,Male,68,Cash
CUS-58495,Female,43,Online
CUS-58496,Female,34,Card
CUS-58497,Male,29,Cash
CUS-58498,Female,35,Cash
CUS-58499,Female,70,Online
CUS-58500,Female,56,Online
CUS-58501,Female,47,Card
CUS-58502,Male,28,Card
CUS-58503,Male,40,Online
CUS-58504,Female,43,Online
CUS-58505,Female,68,Cash
CUS-58506,Male,23,Cash
CUS-58507,Female,55,Online
CUS-58508,Male,32,Online
CUS-58509,Female,27,Card
CUS-58510,Female,67,Cash
CUS-58511,Male,70,Card
CUS-58512,Female,18,Card
CUS-58513,Female,39,Cash
CUS-58514,Female,59,Cash
CUS-58515,Male,67,Online
CUS-58516,Female,44,Online
CUS-58517,Male,27,Card
CUS-58518,Male,38,Cash
CUS-58519,Female,40,Online
CUS-58520,Female,61,Cash
CUS-58521,Male,51,Cash
CUS-58522,Female,20,Cash
CUS-58523,Male,58,Card
CUS-58524,Male,58,Online
CUS-58525,Female,55,Card
CUS-58526,Male,28,Card
CUS-58527,Male,64,Card
CUS-58528,Female,39,Card
CUS-58529,Male,69,Online
CUS-58530,Female,51,Online
CUS-58531,Male,63,Online
CUS-58532,Female,49,Online
CUS-58533,Female,24,Cash
CUS-58534,Female,22,Card
CUS-58535,Male,44,Cash
CUS-58536,Female,43,Card
CUS-58537,Female,67,Card
CUS-58538,Male,68,Card
CUS-58539,Female,33,Card
CUS-58540,Female,40,Online
CUS-58541,Male,50,Card
CUS-58542,Male,39,Cash
CUS-58543,Female,31,Card
CUS-58544,Male,55,Online
CUS-58545,Female,67,Cash
CUS-58546,Female,19,Card
